orden_id,placa_vehiculo,origen,destino,peso_kg,fecha_entrega,estado,duracion_min,distancia_km,cliente_id
ORD-03262,TUV-301,Lima Centro,San Juan de Lurigancho,4726.34,2026-01-08 17:11:00,Completado,69,22.24,CLI-022
ORD-03263,TUV-301,Lima Centro,Callao,4316.75,2025-04-15 10:52:00,Completado,67,13.99,CLI-049
ORD-03264,LMN-051,Lima Centro,Iquitos,3063.45,2026-04-25 16:51:00,En tránsito,4637,1290.99,CLI-031
ORD-03265,LMN-050,Lima Centro,Callao,1667.46,2025-08-07 19:55:00,Completado,73,14.47,CLI-007
ORD-03266,TUV-300,Lima Centro,Chiclayo,2639.02,2025-01-23 08:29:00,Completado,1542,585.59,CLI-049
ORD-03267,QRS-201,Lima Centro,Huancayo,1100.72,2025-06-24 08:08:00,En tránsito,1095,286.49,CLI-019
ORD-03268,QRS-200,Lima Centro,Tacna,2277.37,2025-12-08 12:33:00,En tránsito,6355,1310.11,CLI-038
ORD-03269,GHI-501,San Isidro,La Molina,4282.93,2025-07-29 22:06:00,Completado,50,13.57,CLI-028
ORD-03270,ABC-002,Lima Centro,Huancayo,449.93,2026-03-10 08:39:00,Completado,996,327.8,CLI-014
ORD-03271,ABC-002,Lima Centro,Piura,1716.78,2026-05-03 22:59:00,Completado,4110,846.67,CLI-023
ORD-03272,TUV-300,Lima Centro,Arequipa,3653.46,2025-06-16 00:41:00,Completado,3016,984.48,CLI-002
ORD-03273,DEF-401,Lima Centro,Surco,3431.3,2025-12-06 09:16:00,Completado,44,11.29,CLI-045
ORD-03274,DEF-400,Lima Centro,Villa El Salvador,4917.74,2025-07-08 19:56:00,Pendiente,,25.38,CLI-021
ORD-03275,ABC-001,Lima Centro,Callao,3246.28,2026-04-20 08:20:00,Fallido,64,15.84,CLI-027
ORD-03276,XYZ-101,Lima Centro,Huancayo,4132.88,2025-04-28 15:21:00,En tránsito,879,314.96,CLI-017
ORD-03277,TUV-300,Lima Centro,San Juan de Lurigancho,2959.75,2025-08-11 02:30:00,En tránsito,98,23.76,CLI-029
ORD-03278,GHI-501,Lima Centro,Surco,3428.32,2025-01-18 04:21:00,Completado,26,11.38,CLI-021
ORD-03279,TUV-300,Lima Centro,Chiclayo,4963.95,2025-03-30 12:55:00,Completado,2920,594.27,CLI-027
ORD-03280,QRS-200,Lima Centro,Ate,4304.28,2025-05-28 18:15:00,Completado,85,21.47,CLI-043
ORD-03281,GHI-501,Lima Centro,Cusco,468.67,2025-09-20 11:14:00,Completado,2468,1264.75,CLI-049
ORD-03282,GHI-500,Lima Centro,Comas,3071.43,2025-10-23 12:38:00,Completado,54,16.95,CLI-049
ORD-03283,JKL-600,Miraflores,Barranco,3555.16,2025-09-15 11:09:00,En tránsito,23,4.96,CLI-034
ORD-03284,XYZ-101,Lima Centro,Cusco,305.45,2025-01-25 06:24:00,En tránsito,3579,1126.63,CLI-028
ORD-03285,LMN-050,Lima Centro,Villa El Salvador,2044.68,2025-12-15 09:13:00,Completado,97,26.4,CLI-025
ORD-03286,XYZ-102,Lima Centro,Ate,1150.63,2025-10-03 02:43:00,Completado,97,19.76,CLI-027
ORD-03287,JKL-600,Lima Centro,San Isidro,1138.21,2026-03-08 23:57:00,Completado,21,9.25,CLI-029
ORD-03288,XYZ-101,Miraflores,Barranco,3392.25,2025-07-02 14:29:00,Completado,23,5.39,CLI-025
ORD-03289,DEF-401,Lima Centro,Ate,253.64,2025-08-16 17:20:00,Pendiente,,20.46,CLI-036
ORD-03290,GHI-500,Lima Centro,Tacna,4300.52,2025-09-11 08:50:00,Completado,4533,1329.45,CLI-044
ORD-03291,LMN-051,Miraflores,Barranco,734.77,2026-04-27 09:53:00,En tránsito,17,4.85,CLI-013
ORD-03292,ABC-001,Lima Centro,Trujillo,4813.4,2026-02-08 08:56:00,En tránsito,2462,581.24,CLI-031
ORD-03293,GHI-501,Lima Centro,Cusco,793.97,2025-10-13 15:18:00,Completado,2490,1309.99,CLI-031
ORD-03294,XYZ-102,Lima Centro,Arequipa,1525.34,2025-02-11 09:38:00,Completado,3335,915.21,CLI-049
ORD-03295,ABC-001,Lima Centro,Chiclayo,3954.39,2025-11-30 06:03:00,En tránsito,2512,668.64,CLI-003
ORD-03296,QRS-200,Lima Centro,Huancayo,1817.49,2026-01-14 01:50:00,Fallido,968,300.37,CLI-016
ORD-03297,GHI-500,Miraflores,Barranco,1700.98,2025-06-25 07:33:00,En tránsito,24,5.16,CLI-024
ORD-03298,QRS-200,Lima Centro,Ate,2177.69,2025-04-03 06:55:00,Completado,80,18.13,CLI-044
ORD-03299,TUV-301,Lima Centro,Callao,3697.47,2025-01-19 08:29:00,Fallido,31,13.71,CLI-048
ORD-03300,ABC-002,Lima Centro,Ate,439.39,2025-10-27 21:23:00,Fallido,89,20.76,CLI-039
ORD-03301,ABC-002,Lima Centro,Piura,479.48,2026-01-12 12:53:00,Completado,2501,782.31,CLI-021
ORD-03302,QRS-200,Lima Centro,Piura,2160.61,2026-05-08 14:50:00,Completado,4069,818.03,CLI-020
ORD-03303,DEF-400,Lima Centro,Chiclayo,2071.4,2026-04-18 02:32:00,Completado,2553,648.29,CLI-001
ORD-03304,DEF-400,San Isidro,La Molina,4299.57,2026-01-11 18:26:00,En tránsito,47,16.0,CLI-036
ORD-03305,LMN-051,Lima Centro,Comas,2050.37,2025-01-09 23:23:00,En tránsito,74,19.72,CLI-038
ORD-03306,XYZ-101,Callao,Bellavista,3521.85,2025-11-25 19:04:00,Completado,16,6.23,CLI-001
ORD-03307,GHI-501,Lima Centro,San Juan de Lurigancho,135.88,2025-04-06 15:27:00,Completado,103,21.02,CLI-031
ORD-03308,LMN-050,Lima Centro,Ate,321.24,2025-08-05 05:58:00,En tránsito,49,18.27,CLI-006
ORD-03309,GHI-501,Lima Centro,Iquitos,1256.0,2025-01-17 09:31:00,Completado,3507,1212.42,CLI-006
ORD-03310,QRS-201,San Isidro,La Molina,1531.2,2026-01-15 16:21:00,Completado,37,14.41,CLI-009
ORD-03311,JKL-600,Lima Centro,Callao,4491.1,2025-11-07 08:18:00,Completado,34,16.12,CLI-011
ORD-03312,ABC-002,Lima Centro,Ate,2709.49,2025-09-04 20:14:00,En tránsito,90,20.99,CLI-045
ORD-03313,XYZ-102,Lima Centro,Arequipa,496.35,2026-04-19 15:30:00,Completado,2907,940.71,CLI-024
ORD-03314,LMN-051,Lima Centro,San Isidro,1018.2,2025-04-07 00:09:00,Completado,30,10.8,CLI-027
ORD-03315,JKL-600,Miraflores,Chorrillos,2659.78,2025-02-10 11:13:00,Completado,38,8.06,CLI-041
ORD-03316,JKL-600,Lima Centro,San Juan de Lurigancho,3131.96,2025-09-08 17:38:00,En tránsito,65,22.53,CLI-037
ORD-03317,JKL-600,Lima Centro,Piura,895.51,2026-03-30 21:50:00,Completado,4182,934.65,CLI-025
ORD-03318,GHI-500,Miraflores,Chorrillos,3123.13,2025-09-23 03:24:00,Completado,27,7.54,CLI-014
ORD-03319,ABC-002,Lima Centro,Surco,2761.27,2025-06-09 17:48:00,Completado,58,12.52,CLI-003
ORD-03320,GHI-501,Lima Centro,Miraflores,1328.09,2026-05-07 17:04:00,Pendiente,,7.82,CLI-017
ORD-03321,ABC-002,Lima Centro,Comas,3461.23,2026-02-23 05:19:00,En tránsito,85,19.35,CLI-037
ORD-03322,JKL-600,Lima Centro,Trujillo,552.94,2025-05-04 01:53:00,En tránsito,2069,501.96,CLI-021
ORD-03323,LMN-050,Lima Centro,Comas,3632.46,2025-04-09 09:05:00,Completado,89,16.52,CLI-016
ORD-03324,ABC-001,Lima Centro,San Isidro,4763.74,2025-11-25 11:23:00,Completado,25,9.64,CLI-003
ORD-03325,TUV-300,Lima Centro,Villa El Salvador,485.36,2025-06-07 09:00:00,Completado,83,26.06,CLI-004
ORD-03326,TUV-301,Lima Centro,Tacna,2767.7,2026-01-15 13:23:00,Pendiente,,1342.55,CLI-021
ORD-03327,GHI-500,Miraflores,Chorrillos,1561.86,2026-01-15 22:27:00,Completado,21,8.78,CLI-020
ORD-03328,XYZ-101,Lima Centro,Surco,2062.72,2026-01-15 05:38:00,En tránsito,45,12.27,CLI-039
ORD-03329,JKL-600,San Isidro,La Molina,3109.71,2025-01-29 13:19:00,Completado,60,15.7,CLI-007
ORD-03330,DEF-400,Lima Centro,Callao,1933.65,2025-02-23 22:47:00,Completado,47,15.35,CLI-002
ORD-03331,XYZ-101,Lima Centro,Miraflores,842.18,2026-03-31 22:46:00,Fallido,28,7.6,CLI-048
ORD-03332,XYZ-101,Lima Centro,Surco,802.13,2025-03-14 13:52:00,Completado,42,11.0,CLI-032
ORD-03333,GHI-500,Callao,Bellavista,1936.09,2025-07-25 05:41:00,Pendiente,,6.14,CLI-050
ORD-03334,DEF-400,Lima Centro,Cusco,1391.4,2025-01-16 16:12:00,Pendiente,,1217.5,CLI-046
ORD-03335,DEF-400,Lima Centro,San Isidro,4008.28,2025-01-06 11:36:00,En tránsito,26,10.27,CLI-041
ORD-03336,ABC-001,Callao,Bellavista,3532.12,2026-01-25 04:35:00,Completado,23,5.59,CLI-002
ORD-03337,GHI-501,Lima Centro,Miraflores,1373.29,2025-12-05 14:58:00,Pendiente,,7.74,CLI-032
ORD-03338,XYZ-101,Lima Centro,Comas,3069.8,2025-04-08 17:29:00,Completado,86,16.52,CLI-022
ORD-03339,DEF-400,Lima Centro,San Juan de Lurigancho,4979.45,2026-02-20 01:21:00,Pendiente,,23.69,CLI-042
ORD-03340,GHI-500,Lima Centro,Callao,1931.51,2025-03-17 20:33:00,En tránsito,47,14.36,CLI-002
ORD-03341,GHI-500,Lima Centro,San Juan de Lurigancho,1825.13,2026-03-02 05:16:00,En tránsito,44,21.12,CLI-031
ORD-03342,LMN-051,San Isidro,La Molina,256.21,2026-02-16 12:44:00,Completado,74,15.24,CLI-017
ORD-03343,QRS-200,Lima Centro,San Isidro,1991.11,2026-05-13 23:37:00,En tránsito,35,10.38,CLI-014
ORD-03344,QRS-200,Lima Centro,Miraflores,4036.03,2025-07-19 10:40:00,Completado,36,7.55,CLI-036
ORD-03345,QRS-200,Lima Centro,Chiclayo,1770.59,2026-04-20 16:28:00,Completado,2719,675.64,CLI-040
ORD-03346,ABC-001,Lima Centro,Tacna,2112.62,2025-02-07 06:24:00,Fallido,5170,1203.27,CLI-009
ORD-03347,XYZ-102,Lima Centro,Huancayo,2802.26,2025-02-15 03:51:00,Completado,1254,270.55,CLI-018
ORD-03348,JKL-600,Lima Centro,Chiclayo,444.23,2025-05-22 21:48:00,Fallido,2172,660.06,CLI-001
ORD-03349,DEF-401,Lima Centro,Villa El Salvador,1318.94,2025-04-17 10:07:00,Completado,106,27.47,CLI-038
ORD-03350,LMN-050,Miraflores,Chorrillos,413.42,2025-10-14 05:45:00,En tránsito,29,8.34,CLI-008
ORD-03351,XYZ-102,San Isidro,La Molina,1572.75,2025-10-16 23:03:00,Completado,73,13.88,CLI-016
ORD-03352,DEF-400,Lima Centro,Huancayo,328.66,2025-02-17 23:26:00,Completado,1026,303.86,CLI-047
ORD-03353,TUV-300,Lima Centro,Ate,1316.45,2026-01-09 12:31:00,Completado,40,20.04,CLI-034
ORD-03354,GHI-500,Lima Centro,Cusco,1692.06,2025-09-28 23:49:00,Fallido,3889,1245.3,CLI-010
ORD-03355,XYZ-101,Lima Centro,Huancayo,4369.56,2025-07-08 21:42:00,Fallido,1081,279.53,CLI-011
ORD-03356,XYZ-102,Lima Centro,Iquitos,813.6,2026-01-25 03:33:00,Pendiente,,1169.64,CLI-003
ORD-03357,LMN-050,Lima Centro,Arequipa,3423.47,2025-09-21 10:27:00,Fallido,3605,1066.36,CLI-032
ORD-03358,LMN-050,Lima Centro,Arequipa,1653.54,2025-09-15 00:39:00,En tránsito,4847,1010.33,CLI-031
ORD-03359,LMN-051,San Isidro,La Molina,775.47,2025-10-22 10:53:00,En tránsito,55,14.19,CLI-041
ORD-03360,GHI-500,Lima Centro,Villa El Salvador,3560.14,2025-09-02 10:57:00,Completado,75,25.5,CLI-011
ORD-03361,LMN-050,Lima Centro,Piura,480.58,2025-09-08 08:34:00,En tránsito,3506,881.59,CLI-046
ORD-03362,JKL-600,Miraflores,Barranco,824.63,2025-07-17 21:56:00,Pendiente,,4.94,CLI-049
ORD-03363,QRS-201,Lima Centro,Surco,2150.78,2025-11-30 03:50:00,Fallido,46,11.6,CLI-018
ORD-03364,GHI-500,Lima Centro,Tacna,3224.56,2026-02-08 10:04:00,Completado,5593,1250.78,CLI-008
ORD-03365,DEF-401,Lima Centro,Tacna,89.28,2025-09-29 19:27:00,Completado,3526,1380.33,CLI-037
ORD-03366,QRS-200,Lima Centro,Villa El Salvador,3932.2,2025-09-16 05:03:00,Completado,112,26.69,CLI-006
ORD-03367,LMN-050,Miraflores,Chorrillos,765.69,2025-11-30 20:09:00,Completado,20,8.04,CLI-049
ORD-03368,XYZ-101,Lima Centro,Iquitos,2424.01,2025-04-21 09:49:00,En tránsito,4786,1178.45,CLI-004
ORD-03369,ABC-001,Lima Centro,Huancayo,4776.84,2026-01-28 08:27:00,En tránsito,1189,318.27,CLI-033
ORD-03370,TUV-300,Lima Centro,Miraflores,74.79,2026-02-11 06:12:00,Completado,37,8.54,CLI-022
ORD-03371,QRS-200,Lima Centro,Ate,2031.21,2025-05-04 11:50:00,Completado,92,20.99,CLI-007
ORD-03372,XYZ-102,Callao,Bellavista,2949.56,2025-05-20 13:56:00,Completado,12,6.47,CLI-003
ORD-03373,QRS-200,Lima Centro,Tacna,3183.31,2025-09-06 08:59:00,Fallido,5516,1205.82,CLI-009
ORD-03374,GHI-501,Lima Centro,Miraflores,3976.88,2026-01-19 06:25:00,En tránsito,38,8.2,CLI-005
ORD-03375,LMN-051,Lima Centro,Surco,2073.4,2025-03-20 22:33:00,Completado,53,12.57,CLI-044
ORD-03376,ABC-002,Lima Centro,Comas,4403.42,2025-07-06 23:02:00,Fallido,45,19.62,CLI-021
ORD-03377,LMN-051,Lima Centro,Villa El Salvador,4380.02,2026-03-17 00:43:00,Completado,87,25.25,CLI-006
ORD-03378,LMN-051,Lima Centro,San Juan de Lurigancho,2018.44,2025-08-02 08:13:00,Completado,106,22.62,CLI-018
ORD-03379,GHI-501,Miraflores,Barranco,160.76,2025-01-02 14:35:00,En tránsito,19,4.98,CLI-022
ORD-03380,ABC-002,Lima Centro,San Isidro,3055.39,2026-04-03 18:44:00,En tránsito,37,9.13,CLI-031
ORD-03381,LMN-050,Callao,Bellavista,525.09,2025-03-20 18:43:00,Completado,24,5.77,CLI-050
ORD-03382,TUV-301,Lima Centro,San Juan de Lurigancho,2730.41,2025-12-11 03:27:00,Completado,104,22.09,CLI-044
ORD-03383,LMN-050,Lima Centro,Ate,2227.88,2025-11-26 10:42:00,Completado,74,19.74,CLI-025
ORD-03384,LMN-050,Miraflores,Chorrillos,3640.16,2025-01-19 15:01:00,Completado,24,7.62,CLI-046
ORD-03385,QRS-201,Lima Centro,Villa El Salvador,3303.35,2025-06-06 07:49:00,En tránsito,82,23.01,CLI-027
ORD-03386,LMN-050,Lima Centro,Huancayo,3850.02,2025-03-14 23:00:00,Completado,1347,321.52,CLI-004
ORD-03387,ABC-002,Lima Centro,Chiclayo,1761.58,2026-05-02 22:15:00,Completado,1881,631.79,CLI-030
ORD-03388,LMN-051,Lima Centro,Trujillo,3235.07,2025-01-27 21:03:00,Completado,1281,545.86,CLI-015
ORD-03389,JKL-600,Miraflores,Barranco,3313.35,2025-05-15 07:42:00,En tránsito,11,5.19,CLI-031
ORD-03390,LMN-051,Lima Centro,Comas,2036.39,2026-04-28 11:29:00,Completado,87,16.57,CLI-022
ORD-03391,QRS-200,San Isidro,La Molina,2693.14,2026-01-10 20:31:00,En tránsito,43,16.13,CLI-024
ORD-03392,XYZ-101,Lima Centro,Trujillo,2705.21,2025-12-07 10:09:00,Completado,1492,601.34,CLI-023
ORD-03393,GHI-501,Lima Centro,Iquitos,1752.85,2026-02-01 21:47:00,Completado,4495,1259.24,CLI-020
ORD-03394,ABC-001,Lima Centro,Chiclayo,819.15,2025-09-14 03:41:00,Completado,2097,701.73,CLI-034
ORD-03395,XYZ-102,San Isidro,La Molina,3721.23,2025-03-02 06:26:00,En tránsito,37,15.47,CLI-041
ORD-03396,QRS-200,Miraflores,Barranco,4043.98,2025-06-03 00:29:00,Completado,11,5.5,CLI-029
ORD-03397,GHI-500,Lima Centro,Surco,4042.85,2025-09-10 21:37:00,Completado,41,12.46,CLI-019
ORD-03398,ABC-001,Lima Centro,Surco,2615.1,2026-01-01 10:36:00,Completado,36,11.32,CLI-019
ORD-03399,XYZ-102,Callao,Bellavista,3061.99,2025-07-26 01:07:00,En tránsito,20,5.87,CLI-002
ORD-03400,ABC-001,Lima Centro,San Isidro,3801.99,2025-11-12 21:01:00,Completado,39,9.88,CLI-003
ORD-03401,QRS-201,Lima Centro,Cusco,2737.83,2026-02-09 20:17:00,Completado,4468,1248.17,CLI-012
ORD-03402,XYZ-101,Lima Centro,Piura,593.72,2025-12-15 03:25:00,Completado,4004,900.68,CLI-038
ORD-03403,DEF-400,Lima Centro,Ate,1287.43,2026-01-30 18:27:00,En tránsito,66,21.99,CLI-028
ORD-03404,LMN-051,Lima Centro,Chiclayo,3530.99,2025-07-08 21:50:00,Pendiente,,662.27,CLI-003
ORD-03405,LMN-050,Lima Centro,Chiclayo,3906.5,2025-03-07 04:34:00,Completado,2349,710.72,CLI-015
ORD-03406,LMN-050,Callao,Bellavista,988.33,2026-01-21 06:39:00,Fallido,12,6.12,CLI-020
ORD-03407,GHI-501,Lima Centro,San Juan de Lurigancho,3378.24,2025-06-08 19:14:00,Completado,72,20.79,CLI-031
ORD-03408,ABC-001,Lima Centro,Huancayo,1020.29,2026-01-29 02:44:00,Completado,841,316.06,CLI-043
ORD-03409,GHI-500,Lima Centro,Callao,1852.82,2026-04-14 14:43:00,En tránsito,62,15.39,CLI-024
ORD-03410,GHI-501,Lima Centro,Iquitos,1746.39,2025-07-19 00:32:00,Fallido,3026,1307.66,CLI-043
ORD-03411,LMN-050,Lima Centro,Arequipa,3552.33,2026-01-09 15:51:00,Completado,3773,1059.98,CLI-010
ORD-03412,ABC-002,Lima Centro,Piura,487.88,2025-09-25 12:27:00,Fallido,4094,786.46,CLI-009
ORD-03413,XYZ-101,Lima Centro,Villa El Salvador,1645.24,2025-03-27 02:16:00,En tránsito,96,23.3,CLI-025
ORD-03414,DEF-400,Lima Centro,San Isidro,2755.44,2025-10-27 15:50:00,Pendiente,,10.61,CLI-010
ORD-03415,GHI-500,Miraflores,Chorrillos,1626.44,2026-03-19 09:25:00,Fallido,39,8.74,CLI-041
ORD-03416,DEF-400,San Isidro,La Molina,4103.91,2025-07-10 22:13:00,Completado,38,14.34,CLI-005
ORD-03417,GHI-500,Lima Centro,Surco,4530.17,2026-02-13 22:34:00,Completado,47,11.62,CLI-014
ORD-03418,DEF-400,Lima Centro,Cusco,1723.73,2025-04-07 16:01:00,Pendiente,,1093.91,CLI-036
ORD-03419,DEF-401,Lima Centro,Iquitos,2172.76,2025-10-31 06:28:00,Completado,5415,1152.22,CLI-007
ORD-03420,DEF-400,Lima Centro,Iquitos,716.17,2025-05-24 15:05:00,En tránsito,3336,1086.7,CLI-005
ORD-03421,ABC-001,San Isidro,La Molina,4502.03,2025-05-05 06:15:00,En tránsito,44,13.83,CLI-029
ORD-03422,TUV-300,Lima Centro,San Juan de Lurigancho,2434.33,2026-04-12 12:00:00,Completado,56,23.22,CLI-019
ORD-03423,ABC-001,Lima Centro,Trujillo,4957.35,2025-01-24 23:36:00,Pendiente,,567.75,CLI-031
ORD-03424,XYZ-101,Lima Centro,Arequipa,3715.29,2025-10-06 07:49:00,Completado,3395,974.64,CLI-031
ORD-03425,ABC-002,Lima Centro,Arequipa,2519.99,2025-12-19 02:40:00,En tránsito,3248,908.36,CLI-035
ORD-03426,ABC-002,Lima Centro,Piura,2529.97,2025-07-22 17:03:00,Fallido,3374,903.37,CLI-015
ORD-03427,LMN-050,Lima Centro,Miraflores,3288.99,2026-02-28 21:10:00,Completado,25,8.47,CLI-017
ORD-03428,QRS-200,Lima Centro,Tacna,233.17,2025-06-02 03:37:00,Completado,4990,1356.66,CLI-044
ORD-03429,GHI-500,Lima Centro,Ate,3998.14,2025-01-11 12:50:00,En tránsito,94,18.13,CLI-037
ORD-03430,DEF-400,Lima Centro,Chiclayo,4990.34,2025-04-28 09:08:00,En tránsito,1955,676.67,CLI-039
ORD-03431,LMN-051,Lima Centro,Trujillo,2815.33,2025-03-05 17:04:00,En tránsito,2316,505.98,CLI-026
ORD-03432,XYZ-101,Lima Centro,Iquitos,633.44,2025-07-20 14:00:00,Completado,4064,1159.71,CLI-016
ORD-03433,GHI-501,Lima Centro,San Isidro,1737.59,2025-11-23 12:46:00,Completado,24,9.34,CLI-001
ORD-03434,ABC-001,Lima Centro,Comas,2774.49,2025-08-05 18:47:00,Completado,86,18.04,CLI-024
ORD-03435,LMN-051,San Isidro,La Molina,2748.92,2025-03-14 19:14:00,Completado,38,15.77,CLI-020
ORD-03436,LMN-051,Lima Centro,Villa El Salvador,2270.74,2025-11-15 20:05:00,En tránsito,50,26.93,CLI-021
ORD-03437,GHI-500,Lima Centro,San Isidro,3466.83,2025-06-23 08:24:00,Completado,37,9.69,CLI-002
ORD-03438,ABC-002,Lima Centro,San Juan de Lurigancho,795.18,2025-06-05 01:58:00,En tránsito,97,22.19,CLI-013
ORD-03439,QRS-201,Lima Centro,San Isidro,2852.99,2025-07-08 16:40:00,Completado,37,9.02,CLI-015
ORD-03440,JKL-600,Miraflores,Chorrillos,2490.07,2026-03-18 19:29:00,Fallido,18,8.57,CLI-045
ORD-03441,ABC-001,Lima Centro,Callao,4471.6,2025-06-26 13:32:00,Completado,50,14.41,CLI-009
ORD-03442,LMN-051,San Isidro,La Molina,511.45,2025-12-24 12:00:00,Pendiente,,14.68,CLI-035
ORD-03443,XYZ-102,Lima Centro,Ate,2268.68,2025-11-20 17:37:00,En tránsito,59,20.23,CLI-008
ORD-03444,DEF-400,Lima Centro,Iquitos,2206.14,2026-03-03 12:29:00,Completado,4073,1094.55,CLI-025
ORD-03445,TUV-301,San Isidro,La Molina,4005.24,2025-06-16 20:53:00,Completado,62,14.87,CLI-041
ORD-03446,XYZ-102,Lima Centro,Ate,1167.7,2025-11-24 15:48:00,Fallido,54,19.06,CLI-027
ORD-03447,GHI-501,Lima Centro,Trujillo,1734.42,2026-01-22 15:57:00,Completado,2717,580.74,CLI-020
ORD-03448,GHI-501,Lima Centro,Iquitos,4916.93,2025-10-01 01:37:00,Completado,3492,1254.09,CLI-014
ORD-03449,GHI-501,Lima Centro,Surco,1483.07,2025-06-26 12:01:00,Completado,54,11.96,CLI-030
ORD-03450,JKL-600,Lima Centro,Tacna,1529.53,2025-10-26 11:52:00,En tránsito,4860,1294.1,CLI-008
ORD-03451,JKL-600,Lima Centro,Surco,2275.4,2025-09-05 18:30:00,Completado,38,11.5,CLI-048
ORD-03452,QRS-201,Callao,Bellavista,800.92,2025-08-25 04:32:00,Completado,22,5.86,CLI-037
ORD-03453,XYZ-102,Lima Centro,Villa El Salvador,2920.85,2025-06-22 08:43:00,Completado,51,25.54,CLI-017
ORD-03454,QRS-200,Lima Centro,Cusco,1925.83,2025-06-28 23:26:00,Completado,2441,1221.63,CLI-039
ORD-03455,GHI-501,Lima Centro,San Juan de Lurigancho,2068.23,2026-05-04 20:45:00,Pendiente,,20.76,CLI-009
ORD-03456,QRS-201,Lima Centro,Arequipa,4421.6,2025-09-01 01:39:00,En tránsito,4302,1078.07,CLI-029
ORD-03457,JKL-600,Lima Centro,Tacna,4135.8,2025-01-21 20:13:00,Completado,4821,1207.52,CLI-015
ORD-03458,QRS-201,Lima Centro,Chiclayo,395.31,2025-04-05 23:51:00,Completado,2779,687.09,CLI-004
ORD-03459,QRS-200,Lima Centro,Trujillo,903.34,2025-07-03 03:08:00,En tránsito,2013,567.68,CLI-003
ORD-03460,XYZ-102,Lima Centro,Arequipa,861.62,2026-04-07 20:58:00,Completado,2503,938.52,CLI-050
ORD-03461,XYZ-102,Lima Centro,Ate,1298.54,2025-03-15 06:39:00,Completado,75,19.52,CLI-026
ORD-03462,LMN-050,Lima Centro,Callao,3553.2,2026-05-03 12:36:00,Fallido,74,15.54,CLI-001
ORD-03463,TUV-300,Lima Centro,Cusco,4405.78,2025-12-02 04:12:00,En tránsito,3627,1157.55,CLI-009
ORD-03464,DEF-401,Lima Centro,Tacna,4181.49,2025-03-11 16:21:00,Completado,3545,1178.58,CLI-025
ORD-03465,QRS-201,San Isidro,La Molina,3910.37,2026-03-30 17:21:00,Completado,42,14.52,CLI-007
ORD-03466,ABC-001,Lima Centro,Surco,1316.83,2025-11-20 16:50:00,Pendiente,,11.67,CLI-020
ORD-03467,QRS-200,Lima Centro,Comas,3812.66,2025-01-04 10:15:00,Completado,88,17.29,CLI-009
ORD-03468,QRS-200,Callao,Bellavista,2775.71,2025-01-16 15:35:00,Completado,27,6.17,CLI-029
ORD-03469,TUV-301,Lima Centro,Iquitos,4757.23,2025-12-14 05:02:00,Completado,3223,1120.51,CLI-016
ORD-03470,DEF-401,Lima Centro,San Isidro,4522.66,2025-01-18 02:39:00,Pendiente,,10.12,CLI-027
ORD-03471,XYZ-101,Lima Centro,Villa El Salvador,2722.73,2026-02-02 18:42:00,Pendiente,,24.86,CLI-034
ORD-03472,GHI-500,Lima Centro,Chiclayo,3513.36,2026-03-30 16:31:00,Completado,1695,617.71,CLI-011
ORD-03473,ABC-002,Miraflores,Barranco,2395.75,2026-02-13 13:11:00,Completado,18,5.17,CLI-026
ORD-03474,XYZ-101,Miraflores,Barranco,2732.41,2025-08-07 00:15:00,Completado,12,5.01,CLI-031
ORD-03475,QRS-201,Lima Centro,Callao,1595.49,2025-02-10 22:02:00,Completado,38,15.55,CLI-010
ORD-03476,ABC-001,Lima Centro,Callao,457.23,2025-03-23 23:45:00,Completado,59,16.16,CLI-024
ORD-03477,QRS-201,Miraflores,Barranco,3116.59,2025-05-20 02:25:00,Completado,14,5.16,CLI-045
ORD-03478,GHI-501,Lima Centro,San Isidro,2359.01,2026-03-31 08:25:00,Completado,32,10.3,CLI-002
ORD-03479,LMN-050,Lima Centro,Surco,1415.09,2025-07-27 21:43:00,Completado,44,12.78,CLI-015
ORD-03480,JKL-600,Lima Centro,Cusco,4697.31,2025-10-01 10:18:00,Completado,5045,1125.27,CLI-001
ORD-03481,JKL-600,Lima Centro,Huancayo,1227.64,2025-09-17 15:09:00,Pendiente,,303.32,CLI-026
ORD-03482,GHI-501,Lima Centro,Iquitos,1335.1,2025-01-06 13:03:00,En tránsito,5264,1186.9,CLI-039
ORD-03483,DEF-400,Lima Centro,Comas,2681.05,2025-07-25 15:04:00,Completado,50,18.0,CLI-007
ORD-03484,ABC-002,Lima Centro,Tacna,2849.21,2025-01-04 03:23:00,En tránsito,2772,1299.05,CLI-031
ORD-03485,ABC-001,Lima Centro,Comas,639.83,2025-03-08 11:04:00,Completado,66,18.22,CLI-036
ORD-03486,QRS-201,Callao,Bellavista,4216.8,2025-04-27 22:09:00,Completado,29,6.4,CLI-037
ORD-03487,JKL-600,Lima Centro,Villa El Salvador,560.55,2025-10-27 10:32:00,En tránsito,62,25.18,CLI-041
ORD-03488,QRS-200,Callao,Bellavista,4219.47,2026-02-20 03:04:00,Pendiente,,6.36,CLI-042
ORD-03489,QRS-201,Lima Centro,Trujillo,1704.52,2025-11-04 05:01:00,Completado,2591,598.0,CLI-020
ORD-03490,XYZ-101,Lima Centro,Surco,1530.18,2026-05-09 09:58:00,Pendiente,,12.75,CLI-016
